-9.6588	-5.0537	4.6730	-6.0630	0.1363
-11.6494	-4.1322	7.0030	-10.1360	0.1025
-11.6230	-8.1223	8.0800	-6.4630	0.1208
-6.6442	-7.0631	6.7180	-9.1640	0.1646
-11.7346	-8.5621	4.3160	-10.5220	0.1637
-11.9204	-10.3378	3.4840	-6.3260	0.0773
-9.0377	-5.2741	3.7370	-12.3520	0.0904
-7.6898	-5.6672	8.5360	-4.0330	0.0880
-9.1144	-9.3505	7.4150	-14.0000	0.1589
-10.5870	-11.9854	7.5190	-9.8000	0.0994
-7.4177	-10.6698	2.4790	-10.6950	0.0714
-12.1471	-8.8604	11.0790	-11.3850	0.0495
-13.8618	-10.1737	6.5420	-14.1230	0.1068
-6.2893	-2.3241	6.7540	-8.0340	0.0747
-6.8205	-10.7105	6.4240	-5.7950	0.1726
-6.4595	-9.7675	11.4180	-6.6990	0.0310
-6.8385	-10.7309	6.6000	-5.9360	0.1332
-11.1362	-8.9731	6.3430	-10.8260	0.1051
-6.3804	-12.7690	6.1530	-6.2670	0.0836
-6.2041	-9.4607	7.0930	-4.7870	0.2020
-7.6922	-6.7839	8.5500	-10.1500	0.0770
-7.2246	-9.3828	5.6280	-6.7990	0.2027
-6.2101	-7.4801	6.6460	-6.5850	0.2673
