-2.0227	-2.0246	0.3350	2.2490	0.0550
-1.6857	-2.9148	0.3170	1.6860	0.0737
-2.3609	-3.1137	0.3260	2.9940	0.0877
-1.1545	-2.8142	0.9230	2.8530	0.0837
-0.7048	-2.4523	0.3310	2.2620	0.0682
-1.6006	-3.8483	1.0680	2.5030	0.1323
-2.3645	-2.8022	1.5020	3.1660	0.0991
-2.2026	-3.1161	1.1860	2.1540	0.0997
-1.0970	-2.5829	1.6200	1.9630	0.0775
-1.2505	-3.9333	1.9230	1.8270	0.1067
-2.4604	-4.0591	1.6110	2.9980	0.1559
-2.4316	-3.0946	1.2850	2.5620	0.1060
-1.0202	-3.9477	1.8010	1.9360	0.0916
-2.3645	-3.5499	0.5660	3.1890	0.0916
-2.1894	-3.2707	0.9640	3.2340	0.1338
-0.6557	-2.8489	0.3310	2.3400	0.0862
-0.7036	-2.9831	0.7880	2.5530	0.0978
-2.3357	-3.2539	0.7290	3.6790	0.1075
-2.5683	-3.4552	0.4350	3.9740	0.0985
-1.8356	-3.7943	1.4210	2.6530	0.1315
