0.0000	0.0000	0.3170	0.2870	0.0158
-0.6521	-2.4020	-1.6240	0.5100	0.0152
0.2756	0.3554	1.4930	3.1660	0.0757
0.4206	-2.3589	2.0540	2.8800	0.0164
2.0563	1.1211	1.6830	4.8510	0.0114
-1.5119	1.0660	3.6740	3.3700	0.0952
0.7444	0.6490	4.7730	3.1390	0.0137
-2.3021	1.0300	3.8000	5.6410	0.1300
-2.1330	-1.4602	3.2760	6.1180	0.2048
-0.7252	0.1829	4.5380	5.2090	0.2245
-0.7480	0.2392	4.7320	5.3820	0.0246
-0.2300	-1.2337	3.5020	2.7980	0.0225
-0.7492	-0.8299	-0.7380	-0.6100	0.0137
-1.3224	-1.1762	4.1080	6.4040	0.2897
-0.7048	-1.0156	3.6740	7.1070	0.0191
-1.6725	1.9215	3.8550	6.6220	0.1120
1.1377	1.2026	2.0680	3.5880	0.0198
-1.5023	-1.7046	4.5560	6.9210	0.2299
-1.0766	1.7094	3.4560	6.0630	0.1021
-0.4350	-2.5446	-1.2900	-1.2360	0.0216
-1.3452	-1.2050	4.3020	6.5630	0.3413
-1.3452	-1.2038	4.2930	6.5670	0.3288
-1.8992	-1.5393	4.7140	6.3950	0.2362
-1.9400	-2.1192	4.1350	6.2990	0.2747
2.4004	1.4326	1.5160	5.3770	0.0098
-1.0070	-0.9306	3.7370	7.6840	0.2774
-2.8585	21.9558	-5.5920	20.7250	0.1300
-0.9243	-1.4266	3.8590	2.8530	0.0197
