-2.4424	7.8431	2.3120	14.4360	0.0667
-1.5478	2.8429	6.5100	14.5770	0.0792
2.2062	6.7300	7.0260	15.7080	0.0689
-2.3405	2.3049	1.4660	16.2890	0.0750
-7.1898	4.9015	3.7280	13.7230	0.1226
-6.6562	5.0237	9.1970	14.2680	0.0694
-3.0672	-1.7813	4.9090	12.6700	0.0793
-3.0672	-1.7813	4.9090	12.6920	0.0891
-3.0672	-1.7813	4.9090	12.7020	0.1171
-3.0684	-1.7813	4.9130	12.6700	0.1503
0.3391	-4.1346	7.2470	16.1430	0.0492
-7.6947	-0.7604	3.6650	15.8350	0.2108
-4.6009	-0.5759	9.6810	15.7800	0.0499
-3.7363	-6.0829	7.1930	14.7040	0.0450
-3.3346	-0.8910	4.3250	15.4120	0.1515
-4.3227	-1.6950	6.0170	15.4800	0.0708
-1.0586	-5.1387	5.9440	12.8740	0.0620
-1.6210	-5.9056	6.0170	15.3030	0.0554
-5.1633	-3.6781	7.9530	9.4780	0.0527
